"PollingStation","No","Party","Votes"
"3426","4","BD","3"
"3426","5","ABEOK","0"
"3426","6","LSI","24"
"3426","7","NTH","3"
"3426","8","LRE","1"
"3426","9","PDAN","74"
"3426","10","ADR","0"
"3426","11","LN","0"
"3426","12","PS","146"
"3427","1","PSD","0"
"3427","2","PBK","14"
"3427","3","PLDSH","1"
"3427","4","BD","0"
"3427","5","ABEOK","1"
"3427","6","LSI","45"
"3427","7","NTH","1"
"3427","8","LRE","1"
"3427","9","PDAN","122"
"3427","10","ADR","0"
"3427","11","LN","0"
"3427","12","PS","164"
"3428","1","PSD","0"
"3428","2","PBK","2"
"3428","3","PLDSH","1"
"3428","4","BD","0"
"3428","5","ABEOK","1"
"3428","6","LSI","13"
"3428","7","NTH","2"
"3428","8","LRE","0"
"3428","9","PDAN","150"
"3428","10","ADR","0"
"3428","11","LN","0"
"3428","12","PS","141"
"3429","1","PSD","1"
"3429","2","PBK","0"
"3429","3","PLDSH","2"
"3429","4","BD","0"
"3429","5","ABEOK","0"
"3429","6","LSI","27"
"3429","7","NTH","2"
"3429","8","LRE","4"
"3429","9","PDAN","103"
"3429","10","ADR","0"
"3429","11","LN","1"
"3429","12","PS","213"
"34291","1","PSD","0"
"34291","2","PBK","0"
"34291","3","PLDSH","1"
"34291","4","BD","0"
"34291","5","ABEOK","0"
"34291","6","LSI","9"
"34291","7","NTH","0"
"34291","8","LRE","5"
"34291","9","PDAN","63"
"34291","10","ADR","0"
"34291","11","LN","0"
"34291","12","PS","150"
"3430","1","PSD","2"
"3430","2","PBK","0"
"3430","3","PLDSH","0"
"3430","4","BD","1"
"3430","5","ABEOK","1"
"3430","6","LSI","31"
"3430","7","NTH","1"
"3430","8","LRE","1"
"3430","9","PDAN","102"
"3430","10","ADR","0"
"3430","11","LN","4"
"3430","12","PS","238"
"3431","1","PSD","3"
"3431","2","PBK","0"
"3431","3","PLDSH","0"
"3431","4","BD","1"
"3431","5","ABEOK","0"
"3431","6","LSI","47"
"3431","7","NTH","1"
"3431","8","LRE","4"
"3431","9","PDAN","76"
"3431","10","ADR","0"
"3431","11","LN","0"
"3431","12","PS","266"
"3432","1","PSD","0"
"3432","2","PBK","0"
"3432","3","PLDSH","0"
"3432","4","BD","0"
"3432","5","ABEOK","0"
"3432","6","LSI","13"
"3432","7","NTH","0"
"3432","8","LRE","0"
"3432","9","PDAN","121"
"3432","10","ADR","1"
"3432","11","LN","0"
"3432","12","PS","151"
"3433","1","PSD","1"
"3433","2","PBK","0"
"3433","3","PLDSH","0"
"3433","4","BD","1"
"3433","5","ABEOK","0"
"3433","6","LSI","15"
"3433","7","NTH","0"
"3433","8","LRE","0"
"3433","9","PDAN","21"
"3433","10","ADR","0"
"3433","11","LN","0"
"3433","12","PS","38"
"3435","1","PSD","0"
"3435","2","PBK","0"
"3435","3","PLDSH","1"
"3435","4","BD","0"
"3435","5","ABEOK","0"
"3435","6","LSI","72"
"3435","7","NTH","2"
"3435","8","LRE","0"
"3435","9","PDAN","116"
"3435","10","ADR","2"
"3435","11","LN","1"
"3435","12","PS","155"
"3436","1","PSD","1"
"3436","2","PBK","1"
"3436","3","PLDSH","0"
"3436","4","BD","0"
"3436","5","ABEOK","0"
"3436","6","LSI","59"
"3436","7","NTH","1"
"3436","8","LRE","1"
"3436","9","PDAN","25"
"3436","10","ADR","2"
"3436","11","LN","0"
"3436","12","PS","55"
"3437","1","PSD","1"
"3437","2","PBK","2"
"3437","3","PLDSH","0"
"3437","4","BD","1"
"3437","5","ABEOK","0"
"3437","6","LSI","32"
"3437","7","NTH","0"
"3437","8","LRE","0"
"3437","9","PDAN","113"
"3437","10","ADR","0"
"3437","11","LN","0"
"3437","12","PS","138"
"3438","1","PSD","1"
"3438","2","PBK","0"
"3438","3","PLDSH","0"
"3438","4","BD","0"
"3438","5","ABEOK","0"
"3438","6","LSI","17"
"3438","7","NTH","0"
"3438","8","LRE","2"
"3438","9","PDAN","107"
"3438","10","ADR","0"
"3438","11","LN","0"
"3438","12","PS","134"
"3439","1","PSD","1"
"3439","2","PBK","0"
"3439","3","PLDSH","0"
"3439","4","BD","0"
"3439","5","ABEOK","0"
"3439","6","LSI","28"
"3439","7","NTH","2"
"3439","8","LRE","0"
"3439","9","PDAN","125"
"3439","10","ADR","0"
"3439","11","LN","0"
"3439","12","PS","109"
"34391","1","PSD","1"
"34391","2","PBK","1"
"34391","3","PLDSH","0"
"34391","4","BD","1"
"34391","5","ABEOK","1"
"34391","6","LSI","35"
"34391","7","NTH","1"
"34391","8","LRE","0"
"34391","9","PDAN","82"
"34391","10","ADR","0"
"34391","11","LN","0"
"34391","12","PS","72"
"3440","1","PSD","1"
"3440","2","PBK","1"
"3440","3","PLDSH","0"
"3440","4","BD","1"
"3440","5","ABEOK","0"
"3440","6","LSI","16"
"3440","7","NTH","2"
"3440","8","LRE","0"
"3440","9","PDAN","82"
"3440","10","ADR","2"
"3440","11","LN","0"
"3440","12","PS","153"
"34401","1","PSD","0"
"34401","2","PBK","1"
"34401","3","PLDSH","0"
"34401","4","BD","0"
"34401","5","ABEOK","1"
"34401","6","LSI","9"
"34401","7","NTH","0"
"34401","8","LRE","0"
"34401","9","PDAN","57"
"34401","10","ADR","0"
"34401","11","LN","2"
"34401","12","PS","106"
"3441","1","PSD","1"
"3441","2","PBK","3"
"3441","3","PLDSH","0"
"3441","4","BD","3"
"3441","5","ABEOK","1"
"3441","6","LSI","23"
"3441","7","NTH","2"
"3441","8","LRE","0"
"3441","9","PDAN","119"
"3441","10","ADR","0"
"3441","11","LN","1"
"3441","12","PS","185"
"3442","1","PSD","2"
"3442","2","PBK","0"
"3442","3","PLDSH","1"
"3442","4","BD","0"
"3442","5","ABEOK","0"
"3442","6","LSI","26"
"3442","7","NTH","3"
"3442","8","LRE","1"
"3442","9","PDAN","142"
"3442","10","ADR","2"
"3442","11","LN","1"
"3442","12","PS","205"
"3443","1","PSD","1"
"3443","2","PBK","2"
"3443","3","PLDSH","0"
"3443","4","BD","0"
"3443","5","ABEOK","2"
"3443","6","LSI","15"
"3443","7","NTH","0"
"3443","8","LRE","3"
"3443","9","PDAN","115"
"3443","10","ADR","1"
"3443","11","LN","0"
"3443","12","PS","193"
"3445","1","PSD","1"
"3445","2","PBK","0"
"3445","3","PLDSH","0"
"3445","4","BD","2"
"3445","5","ABEOK","0"
"3445","6","LSI","8"
"3445","7","NTH","1"
"3445","8","LRE","0"
"3445","9","PDAN","59"
"3445","10","ADR","0"
"3445","11","LN","0"
"3445","12","PS","209"
"3446","1","PSD","2"
"3446","2","PBK","1"
"3446","3","PLDSH","2"
"3446","4","BD","3"
"3446","5","ABEOK","0"
"3446","6","LSI","19"
"3446","7","NTH","5"
"3446","8","LRE","1"
"3446","9","PDAN","64"
"3446","10","ADR","0"
"3446","11","LN","2"
"3446","12","PS","212"
"3450","1","PSD","0"
"3450","2","PBK","0"
"3450","3","PLDSH","0"
"3450","4","BD","3"
"3450","5","ABEOK","1"
"3450","6","LSI","4"
"3450","7","NTH","1"
"3450","8","LRE","0"
"3450","9","PDAN","24"
"3450","10","ADR","0"
"3450","11","LN","1"
"3450","12","PS","115"
"3451","1","PSD","1"
"3451","2","PBK","0"
"3451","3","PLDSH","0"
"3451","4","BD","0"
"3451","5","ABEOK","1"
"3451","6","LSI","0"
"3451","7","NTH","0"
"3451","8","LRE","0"
"3451","9","PDAN","49"
"3451","10","ADR","0"
"3451","11","LN","1"
"3451","12","PS","101"
"3456","1","PSD","0"
"3456","2","PBK","1"
"3456","3","PLDSH","2"
"3456","4","BD","1"
"3456","5","ABEOK","1"
"3456","6","LSI","28"
"3456","7","NTH","0"
"3456","8","LRE","0"
"3456","9","PDAN","66"
"3456","10","ADR","0"
"3456","11","LN","1"
"3456","12","PS","216"
"3457","1","PSD","0"
"3457","2","PBK","0"
"3457","3","PLDSH","0"
"3457","4","BD","1"
"3457","5","ABEOK","0"
"3457","6","LSI","10"
"3457","7","NTH","0"
"3457","8","LRE","0"
"3457","9","PDAN","103"
"3457","10","ADR","0"
"3457","11","LN","0"
"3457","12","PS","181"
"3458","1","PSD","1"
"3458","2","PBK","0"
"3458","3","PLDSH","0"
"3458","4","BD","0"
"3458","5","ABEOK","0"
"3458","6","LSI","17"
"3458","7","NTH","0"
"3458","8","LRE","0"
"3458","9","PDAN","39"
"3458","10","ADR","0"
"3458","11","LN","0"
"3458","12","PS","207"
"3460","1","PSD","0"
"3460","2","PBK","0"
"3460","3","PLDSH","1"
"3460","4","BD","0"
"3460","5","ABEOK","0"
"3460","6","LSI","44"
"3460","7","NTH","0"
"3460","8","LRE","1"
"3460","9","PDAN","46"
"3460","10","ADR","0"
"3460","11","LN","0"
"3460","12","PS","143"
"3461","1","PSD","4"
"3461","2","PBK","1"
"3461","3","PLDSH","0"
"3461","4","BD","1"
"3461","5","ABEOK","0"
"3461","6","LSI","7"
"3461","7","NTH","2"
"3461","8","LRE","0"
"3461","9","PDAN","89"
"3461","10","ADR","0"
"3461","11","LN","0"
"3461","12","PS","240"
"3462","1","PSD","2"
"3462","2","PBK","1"
"3462","3","PLDSH","1"
"3462","4","BD","1"
"3462","5","ABEOK","0"
"3462","6","LSI","16"
"3462","7","NTH","0"
"3462","8","LRE","0"
"3462","9","PDAN","63"
"3462","10","ADR","0"
"3462","11","LN","0"
"3462","12","PS","172"
"3463","1","PSD","3"
"3463","2","PBK","0"
"3463","3","PLDSH","0"
"3463","4","BD","1"
"3463","5","ABEOK","0"
"3463","6","LSI","39"
"3463","7","NTH","0"
"3463","8","LRE","1"
"3463","9","PDAN","112"
"3463","10","ADR","0"
"3463","11","LN","1"
"3463","12","PS","296"
"3465","1","PSD","2"
"3465","2","PBK","0"
"3465","3","PLDSH","0"
"3465","4","BD","0"
"3465","5","ABEOK","0"
"3465","6","LSI","10"
"3465","7","NTH","0"
"3465","8","LRE","0"
"3465","9","PDAN","42"
"3465","10","ADR","0"
"3465","11","LN","0"
"3465","12","PS","140"
"3466","1","PSD","4"
"3466","2","PBK","1"
"3466","3","PLDSH","0"
"3466","4","BD","1"
"3466","5","ABEOK","0"
"3466","6","LSI","8"
"3466","7","NTH","0"
"3466","8","LRE","0"
"3466","9","PDAN","34"
"3466","10","ADR","0"
"3466","11","LN","1"
"3466","12","PS","107"
"3468","1","PSD","2"
"3468","2","PBK","1"
"3468","3","PLDSH","0"
"3468","4","BD","2"
"3468","5","ABEOK","0"
"3468","6","LSI","8"
"3468","7","NTH","0"
"3468","8","LRE","1"
"3468","9","PDAN","156"
"3468","10","ADR","0"
"3468","11","LN","0"
"3468","12","PS","122"
"34681","1","PSD","1"
"34681","2","PBK","0"
"34681","3","PLDSH","1"
"34681","4","BD","5"
"34681","5","ABEOK","0"
"34681","6","LSI","11"
"34681","7","NTH","1"
"34681","8","LRE","2"
"34681","9","PDAN","65"
"34681","10","ADR","0"
"34681","11","LN","1"
"34681","12","PS","174"
"3470","1","PSD","0"
"3470","2","PBK","0"
"3470","3","PLDSH","3"
"3470","4","BD","1"
"3470","5","ABEOK","1"
"3470","6","LSI","12"
"3470","7","NTH","0"
"3470","8","LRE","0"
"3470","9","PDAN","115"
"3470","10","ADR","0"
"3470","11","LN","0"
"3470","12","PS","184"
"3471","1","PSD","1"
"3471","2","PBK","0"
"3471","3","PLDSH","0"
"3471","4","BD","0"
"3471","5","ABEOK","0"
"3471","6","LSI","7"
"3471","7","NTH","0"
"3471","8","LRE","0"
"3471","9","PDAN","45"
"3471","10","ADR","0"
"3471","11","LN","0"
"3471","12","PS","59"
"3472","1","PSD","0"
"3472","2","PBK","0"
"3472","3","PLDSH","0"
"3472","4","BD","1"
"3472","5","ABEOK","0"
"3472","6","LSI","20"
"3472","7","NTH","3"
"3472","8","LRE","0"
"3472","9","PDAN","31"
"3472","10","ADR","0"
"3472","11","LN","0"
"3472","12","PS","112"
"3473","1","PSD","2"
"3473","2","PBK","0"
"3473","3","PLDSH","1"
"3473","4","BD","3"
"3473","5","ABEOK","0"
"3473","6","LSI","17"
"3473","7","NTH","0"
"3473","8","LRE","2"
"3473","9","PDAN","205"
"3473","10","ADR","1"
"3473","11","LN","0"
"3473","12","PS","148"
"3474","1","PSD","3"
"3474","2","PBK","1"
"3474","3","PLDSH","0"
"3474","4","BD","3"
"3474","5","ABEOK","4"
"3474","6","LSI","12"
"3474","7","NTH","0"
"3474","8","LRE","0"
"3474","9","PDAN","231"
"3474","10","ADR","0"
"3474","11","LN","0"
"3474","12","PS","130"
"3476","1","PSD","1"
"3476","2","PBK","3"
"3476","3","PLDSH","0"
"3476","4","BD","2"
"3476","5","ABEOK","2"
"3476","6","LSI","21"
"3476","7","NTH","1"
"3476","8","LRE","3"
"3476","9","PDAN","138"
"3476","10","ADR","1"
"3476","11","LN","1"
"3476","12","PS","213"
"3477","1","PSD","0"
"3477","2","PBK","0"
"3477","3","PLDSH","0"
"3477","4","BD","1"
"3477","5","ABEOK","0"
"3477","6","LSI","40"
"3477","7","NTH","0"
"3477","8","LRE","0"
"3477","9","PDAN","76"
"3477","10","ADR","0"
"3477","11","LN","0"
"3477","12","PS","93"
"3478","1","PSD","2"
"3478","2","PBK","0"
"3478","3","PLDSH","1"
"3478","4","BD","0"
"3478","5","ABEOK","5"
"3478","6","LSI","39"
"3478","7","NTH","3"
"3478","8","LRE","0"
"3478","9","PDAN","127"
"3478","10","ADR","1"
"3478","11","LN","0"
"3478","12","PS","256"
"3480","1","PSD","1"
"3480","2","PBK","1"
"3480","3","PLDSH","2"
"3480","4","BD","0"
"3480","5","ABEOK","0"
"3480","6","LSI","41"
"3480","7","NTH","0"
"3480","8","LRE","0"
"3480","9","PDAN","178"
"3480","10","ADR","0"
"3480","11","LN","0"
"3480","12","PS","226"
"3481","1","PSD","0"
"3481","2","PBK","1"
"3481","3","PLDSH","1"
"3481","4","BD","0"
"3481","5","ABEOK","0"
"3481","6","LSI","23"
"3481","7","NTH","0"
"3481","8","LRE","1"
"3481","9","PDAN","79"
"3481","10","ADR","0"
"3481","11","LN","0"
"3481","12","PS","95"
"3482","1","PSD","0"
"3482","2","PBK","0"
"3482","3","PLDSH","0"
"3482","4","BD","5"
"3482","5","ABEOK","0"
"3482","6","LSI","11"
"3482","7","NTH","0"
"3482","8","LRE","3"
"3482","9","PDAN","96"
"3482","10","ADR","0"
"3482","11","LN","1"
"3482","12","PS","176"
"34821","1","PSD","1"
"34821","2","PBK","0"
"34821","3","PLDSH","0"
"34821","4","BD","0"
"34821","5","ABEOK","3"
"34821","6","LSI","6"
"34821","7","NTH","0"
"34821","8","LRE","0"
"34821","9","PDAN","71"
"34821","10","ADR","0"
"34821","11","LN","1"
"34821","12","PS","156"
"3483","1","PSD","1"
"3483","2","PBK","0"
"3483","3","PLDSH","0"
"3483","4","BD","1"
"3483","5","ABEOK","1"
"3483","6","LSI","11"
"3483","7","NTH","1"
"3483","8","LRE","0"
"3483","9","PDAN","71"
"3483","10","ADR","2"
"3483","11","LN","0"
"3483","12","PS","57"
"3484","1","PSD","1"
"3484","2","PBK","0"
"3484","3","PLDSH","0"
"3484","4","BD","6"
"3484","5","ABEOK","0"
"3484","6","LSI","6"
"3484","7","NTH","0"
"3484","8","LRE","1"
"3484","9","PDAN","80"
"3484","10","ADR","0"
"3484","11","LN","0"
"3484","12","PS","131"
"34841","1","PSD","1"
"34841","2","PBK","1"
"34841","3","PLDSH","0"
"34841","4","BD","0"
"34841","5","ABEOK","0"
"34841","6","LSI","16"
"34841","7","NTH","1"
"34841","8","LRE","0"
"34841","9","PDAN","41"
"34841","10","ADR","0"
"34841","11","LN","3"
"34841","12","PS","155"
"3485","1","PSD","2"
"3485","2","PBK","0"
"3485","3","PLDSH","0"
"3485","4","BD","2"
"3485","5","ABEOK","1"
"3485","6","LSI","15"
"3485","7","NTH","1"
"3485","8","LRE","2"
"3485","9","PDAN","58"
"3485","10","ADR","0"
"3485","11","LN","0"
"3485","12","PS","193"
"34851","1","PSD","1"
"34851","2","PBK","1"
"34851","3","PLDSH","0"
"34851","4","BD","1"
"34851","5","ABEOK","0"
"34851","6","LSI","8"
"34851","7","NTH","0"
"34851","8","LRE","0"
"34851","9","PDAN","63"
"34851","10","ADR","0"
"34851","11","LN","3"
"34851","12","PS","154"
"3486","1","PSD","0"
"3486","2","PBK","1"
"3486","3","PLDSH","0"
"3486","4","BD","1"
"3486","5","ABEOK","0"
"3486","6","LSI","12"
"3486","7","NTH","2"
"3486","8","LRE","0"
"3486","9","PDAN","72"
"3486","10","ADR","1"
"3486","11","LN","0"
"3486","12","PS","167"
"34861","1","PSD","0"
"34861","2","PBK","0"
"34861","3","PLDSH","0"
"34861","4","BD","2"
"34861","5","ABEOK","0"
"34861","6","LSI","12"
"34861","7","NTH","4"
"34861","8","LRE","4"
"34861","9","PDAN","63"
"34861","10","ADR","0"
"34861","11","LN","0"
"34861","12","PS","135"
"3487","1","PSD","1"
"3487","2","PBK","0"
"3487","3","PLDSH","0"
"3487","4","BD","1"
"3487","5","ABEOK","0"
"3487","6","LSI","19"
"3487","7","NTH","1"
"3487","8","LRE","4"
"3487","9","PDAN","117"
"3487","10","ADR","1"
"3487","11","LN","1"
"3487","12","PS","169"
"34871","1","PSD","2"
"34871","2","PBK","0"
"34871","3","PLDSH","0"
"34871","4","BD","1"
"34871","5","ABEOK","0"
"34871","6","LSI","11"
"34871","7","NTH","0"
"34871","8","LRE","1"
"34871","9","PDAN","82"
"34871","10","ADR","0"
"34871","11","LN","0"
"34871","12","PS","155"
"3488","1","PSD","2"
"3488","2","PBK","1"
"3488","3","PLDSH","1"
"3488","4","BD","3"
"3488","5","ABEOK","1"
"3488","6","LSI","53"
"3488","7","NTH","2"
"3488","8","LRE","1"
"3488","9","PDAN","165"
"3488","10","ADR","1"
"3488","11","LN","0"
"3488","12","PS","211"
"3489","1","PSD","2"
"3489","2","PBK","2"
"3489","3","PLDSH","2"
"3489","4","BD","3"
"3489","5","ABEOK","0"
"3489","6","LSI","21"
"3489","7","NTH","1"
"3489","8","LRE","3"
"3489","9","PDAN","101"
"3489","10","ADR","1"
"3489","11","LN","1"
"3489","12","PS","169"
"3491","1","PSD","2"
"3491","2","PBK","2"
"3491","3","PLDSH","2"
"3491","4","BD","0"
"3491","5","ABEOK","1"
"3491","6","LSI","24"
"3491","7","NTH","4"
"3491","8","LRE","0"
"3491","9","PDAN","94"
"3491","10","ADR","0"
"3491","11","LN","0"
"3491","12","PS","215"
"3492","1","PSD","1"
"3492","2","PBK","0"
"3492","3","PLDSH","0"
"3492","4","BD","0"
"3492","5","ABEOK","0"
"3492","6","LSI","36"
"3492","7","NTH","2"
"3492","8","LRE","0"
"3492","9","PDAN","166"
"3492","10","ADR","0"
"3492","11","LN","0"
"3492","12","PS","210"
"3493","1","PSD","1"
"3493","2","PBK","0"
"3493","3","PLDSH","0"
"3493","4","BD","0"
"3493","5","ABEOK","0"
"3493","6","LSI","22"
"3493","7","NTH","0"
"3493","8","LRE","2"
"3493","9","PDAN","149"
"3493","10","ADR","0"
"3493","11","LN","0"
"3493","12","PS","167"
"3494","1","PSD","1"
"3494","2","PBK","0"
"3494","3","PLDSH","0"
"3494","4","BD","0"
"3494","5","ABEOK","0"
"3494","6","LSI","23"
"3494","7","NTH","2"
"3494","8","LRE","5"
"3494","9","PDAN","216"
"3494","10","ADR","0"
"3494","11","LN","3"
"3494","12","PS","176"
"3495","1","PSD","1"
"3495","2","PBK","2"
"3495","3","PLDSH","0"
"3495","4","BD","0"
"3495","5","ABEOK","0"
"3495","6","LSI","48"
"3495","7","NTH","0"
"3495","8","LRE","0"
"3495","9","PDAN","95"
"3495","10","ADR","0"
"3495","11","LN","1"
"3495","12","PS","96"
"3497","1","PSD","1"
"3497","2","PBK","3"
"3497","3","PLDSH","0"
"3497","4","BD","1"
"3497","5","ABEOK","2"
"3497","6","LSI","5"
"3497","7","NTH","0"
"3497","8","LRE","0"
"3497","9","PDAN","141"
"3497","10","ADR","0"
"3497","11","LN","0"
"3497","12","PS","243"
"3498","1","PSD","3"
"3498","2","PBK","0"
"3498","3","PLDSH","0"
"3498","4","BD","0"
"3498","5","ABEOK","0"
"3498","6","LSI","36"
"3498","7","NTH","8"
"3498","8","LRE","2"
"3498","9","PDAN","89"
"3498","10","ADR","0"
"3498","11","LN","0"
"3498","12","PS","145"
"3500","1","PSD","1"
"3500","2","PBK","0"
"3500","3","PLDSH","3"
"3500","4","BD","1"
"3500","5","ABEOK","0"
"3500","6","LSI","28"
"3500","7","NTH","2"
"3500","8","LRE","0"
"3500","9","PDAN","101"
"3500","10","ADR","1"
"3500","11","LN","0"
"3500","12","PS","111"
"3501","1","PSD","0"
"3501","2","PBK","0"
"3501","3","PLDSH","0"
"3501","4","BD","0"
"3501","5","ABEOK","0"
"3501","6","LSI","9"
"3501","7","NTH","0"
"3501","8","LRE","0"
"3501","9","PDAN","75"
"3501","10","ADR","1"
"3501","11","LN","0"
"3501","12","PS","113"
"3502","1","PSD","0"
"3502","2","PBK","0"
"3502","3","PLDSH","0"
"3502","4","BD","0"
"3502","5","ABEOK","0"
"3502","6","LSI","5"
"3502","7","NTH","0"
"3502","8","LRE","0"
"3502","9","PDAN","44"
"3502","10","ADR","0"
"3502","11","LN","0"
"3502","12","PS","71"
"3504","1","PSD","1"
"3504","2","PBK","2"
"3504","3","PLDSH","0"
"3504","4","BD","1"
"3504","5","ABEOK","2"
"3504","6","LSI","7"
"3504","7","NTH","0"
"3504","8","LRE","0"
"3504","9","PDAN","122"
"3504","10","ADR","0"
"3504","11","LN","0"
"3504","12","PS","109"
"3505","1","PSD","1"
"3505","2","PBK","1"
"3505","3","PLDSH","1"
"3505","4","BD","2"
"3505","5","ABEOK","2"
"3505","6","LSI","104"
"3505","7","NTH","2"
"3505","8","LRE","1"
"3505","9","PDAN","111"
"3505","10","ADR","0"
"3505","11","LN","2"
"3505","12","PS","307"
"3506","1","PSD","1"
"3506","2","PBK","1"
"3506","3","PLDSH","0"
"3506","4","BD","1"
"3506","5","ABEOK","3"
"3506","6","LSI","60"
"3506","7","NTH","3"
"3506","8","LRE","1"
"3506","9","PDAN","108"
"3506","10","ADR","1"
"3506","11","LN","0"
"3506","12","PS","234"
"3507","1","PSD","1"
"3507","2","PBK","2"
"3507","3","PLDSH","0"
"3507","4","BD","0"
"3507","5","ABEOK","0"
"3507","6","LSI","12"
"3507","7","NTH","3"
"3507","8","LRE","0"
"3507","9","PDAN","50"
"3507","10","ADR","0"
"3507","11","LN","0"
"3507","12","PS","77"
"3508","1","PSD","1"
"3508","2","PBK","2"
"3508","3","PLDSH","1"
"3508","4","BD","0"
"3508","5","ABEOK","2"
"3508","6","LSI","36"
"3508","7","NTH","1"
"3508","8","LRE","0"
"3508","9","PDAN","59"
"3508","10","ADR","0"
"3508","11","LN","0"
"3508","12","PS","144"
"35081","1","PSD","2"
"35081","2","PBK","0"
"35081","3","PLDSH","0"
"35081","4","BD","1"
"35081","5","ABEOK","3"
"35081","6","LSI","31"
"35081","7","NTH","0"
"35081","8","LRE","0"
"35081","9","PDAN","52"
"35081","10","ADR","0"
"35081","11","LN","0"
"35081","12","PS","109"
"3509","1","PSD","1"
"3509","2","PBK","1"
"3509","3","PLDSH","3"
"3509","4","BD","2"
"3509","5","ABEOK","1"
"3509","6","LSI","13"
"3509","7","NTH","1"
"3509","8","LRE","2"
"3509","9","PDAN","98"
"3509","10","ADR","0"
"3509","11","LN","0"
"3509","12","PS","73"
"3510","1","PSD","1"
"3510","2","PBK","0"
